area_name,area_code,date,new_cases,total_cases
Tower Hamlets,E09000030,02/07/2020,1,793
Tower Hamlets,E09000030,03/07/2020,1,794
Tower Hamlets,E09000030,04/07/2020,2,796
Tower Hamlets,E09000030,05/07/2020,3,799
Tower Hamlets,E09000030,06/07/2020,3,802
Tower Hamlets,E09000030,07/07/2020,10,812
Tower Hamlets,E09000030,08/07/2020,2,814
Tower Hamlets,E09000030,09/07/2020,6,820
Tower Hamlets,E09000030,10/07/2020,1,821
Tower Hamlets,E09000030,11/07/2020,0,821
Tower Hamlets,E09000030,12/07/2020,0,821
Tower Hamlets,E09000030,13/07/2020,2,823
Tower Hamlets,E09000030,14/07/2020,0,823
Tower Hamlets,E09000030,15/07/2020,1,824
Tower Hamlets,E09000030,16/07/2020,3,827
Tower Hamlets,E09000030,17/07/2020,6,833
Tower Hamlets,E09000030,18/07/2020,2,835
Tower Hamlets,E09000030,19/07/2020,3,838
Tower Hamlets,E09000030,20/07/2020,4,842
Tower Hamlets,E09000030,21/07/2020,8,850
Tower Hamlets,E09000030,22/07/2020,3,853
Tower Hamlets,E09000030,23/07/2020,4,857
Tower Hamlets,E09000030,24/07/2020,7,864
Tower Hamlets,E09000030,25/07/2020,1,865
Tower Hamlets,E09000030,26/07/2020,0,865
Tower Hamlets,E09000030,27/07/2020,4,869
Tower Hamlets,E09000030,28/07/2020,5,874
Tower Hamlets,E09000030,29/07/2020,5,879
Tower Hamlets,E09000030,30/07/2020,3,882
Tower Hamlets,E09000030,31/07/2020,3,885
Tower Hamlets,E09000030,01/08/2020,6,891
Tower Hamlets,E09000030,02/08/2020,1,892
Tower Hamlets,E09000030,03/08/2020,1,893
Tower Hamlets,E09000030,04/08/2020,3,896
Tower Hamlets,E09000030,05/08/2020,2,898
Tower Hamlets,E09000030,06/08/2020,4,902
Tower Hamlets,E09000030,07/08/2020,4,906
Tower Hamlets,E09000030,08/08/2020,0,906
Tower Hamlets,E09000030,09/08/2020,1,907
Tower Hamlets,E09000030,10/08/2020,0,907
Tower Hamlets,E09000030,11/08/2020,3,910
Tower Hamlets,E09000030,12/08/2020,5,915
Tower Hamlets,E09000030,13/08/2020,3,918
Tower Hamlets,E09000030,14/08/2020,6,924
Tower Hamlets,E09000030,15/08/2020,1,925
Tower Hamlets,E09000030,16/08/2020,6,931
Tower Hamlets,E09000030,17/08/2020,5,936
Tower Hamlets,E09000030,18/08/2020,6,942
Tower Hamlets,E09000030,19/08/2020,5,947
Tower Hamlets,E09000030,20/08/2020,6,953
Tower Hamlets,E09000030,21/08/2020,4,957
Tower Hamlets,E09000030,22/08/2020,6,963
Tower Hamlets,E09000030,23/08/2020,5,968
Tower Hamlets,E09000030,24/08/2020,11,979
Tower Hamlets,E09000030,25/08/2020,7,986
Tower Hamlets,E09000030,26/08/2020,3,989
Tower Hamlets,E09000030,27/08/2020,7,996
Tower Hamlets,E09000030,28/08/2020,10,1006
Tower Hamlets,E09000030,29/08/2020,5,1011
Tower Hamlets,E09000030,30/08/2020,6,1017
Tower Hamlets,E09000030,31/08/2020,16,1033
Tower Hamlets,E09000030,01/09/2020,13,1046
Tower Hamlets,E09000030,02/09/2020,18,1064
Tower Hamlets,E09000030,03/09/2020,12,1076
Tower Hamlets,E09000030,04/09/2020,6,1082
Tower Hamlets,E09000030,05/09/2020,14,1096
Tower Hamlets,E09000030,06/09/2020,17,1113
Tower Hamlets,E09000030,07/09/2020,22,1135
Tower Hamlets,E09000030,08/09/2020,20,1155
Tower Hamlets,E09000030,09/09/2020,21,1176
Tower Hamlets,E09000030,10/09/2020,14,1190
Tower Hamlets,E09000030,11/09/2020,14,1204
Tower Hamlets,E09000030,12/09/2020,8,1212
Tower Hamlets,E09000030,13/09/2020,2,1214
Tower Hamlets,E09000030,14/09/2020,12,1226
Tower Hamlets,E09000030,15/09/2020,6,1232
Tower Hamlets,E09000030,16/09/2020,13,1245
Tower Hamlets,E09000030,17/09/2020,19,1264
Tower Hamlets,E09000030,18/09/2020,18,1282
Tower Hamlets,E09000030,19/09/2020,16,1298
Tower Hamlets,E09000030,20/09/2020,19,1317
Tower Hamlets,E09000030,21/09/2020,28,1345
Tower Hamlets,E09000030,22/09/2020,34,1379
Tower Hamlets,E09000030,23/09/2020,23,1402
Tower Hamlets,E09000030,24/09/2020,31,1433
Tower Hamlets,E09000030,25/09/2020,37,1470
Tower Hamlets,E09000030,26/09/2020,24,1494
Tower Hamlets,E09000030,27/09/2020,28,1522
Tower Hamlets,E09000030,28/09/2020,31,1553
Tower Hamlets,E09000030,29/09/2020,39,1592
Tower Hamlets,E09000030,30/09/2020,50,1642
Tower Hamlets,E09000030,01/10/2020,56,1698
Tower Hamlets,E09000030,02/10/2020,48,1746
Tower Hamlets,E09000030,03/10/2020,48,1794
Tower Hamlets,E09000030,04/10/2020,33,1827
Tower Hamlets,E09000030,05/10/2020,52,1879
Tower Hamlets,E09000030,06/10/2020,60,1939
Tower Hamlets,E09000030,07/10/2020,63,2002
Tower Hamlets,E09000030,08/10/2020,64,2066
Tower Hamlets,E09000030,09/10/2020,41,2107
Tower Hamlets,E09000030,10/10/2020,34,2141
Tower Hamlets,E09000030,11/10/2020,38,2179
Tower Hamlets,E09000030,12/10/2020,75,2254
Tower Hamlets,E09000030,13/10/2020,47,2301
Tower Hamlets,E09000030,14/10/2020,75,2376
Tower Hamlets,E09000030,15/10/2020,78,2454
Tower Hamlets,E09000030,16/10/2020,66,2520
Tower Hamlets,E09000030,17/10/2020,51,2571
Tower Hamlets,E09000030,18/10/2020,59,2630
Tower Hamlets,E09000030,19/10/2020,88,2718
Tower Hamlets,E09000030,20/10/2020,86,2804
Tower Hamlets,E09000030,21/10/2020,113,2917
Tower Hamlets,E09000030,22/10/2020,88,3005
Tower Hamlets,E09000030,23/10/2020,99,3104
Tower Hamlets,E09000030,24/10/2020,61,3165
Tower Hamlets,E09000030,25/10/2020,35,3200
Tower Hamlets,E09000030,26/10/2020,126,3326
Tower Hamlets,E09000030,27/10/2020,90,3416
Tower Hamlets,E09000030,28/10/2020,105,3521
Tower Hamlets,E09000030,29/10/2020,76,3597
Tower Hamlets,E09000030,30/10/2020,75,3672
Tower Hamlets,E09000030,31/10/2020,81,3753
Tower Hamlets,E09000030,01/11/2020,61,3814
Tower Hamlets,E09000030,02/11/2020,150,3964
Tower Hamlets,E09000030,03/11/2020,91,4055
Tower Hamlets,E09000030,04/11/2020,106,4161
Tower Hamlets,E09000030,05/11/2020,91,4252
Tower Hamlets,E09000030,06/11/2020,126,4378
Tower Hamlets,E09000030,07/11/2020,70,4448
Tower Hamlets,E09000030,08/11/2020,92,4540
Tower Hamlets,E09000030,09/11/2020,157,4697
Tower Hamlets,E09000030,10/11/2020,130,4827
Tower Hamlets,E09000030,11/11/2020,156,4983
Tower Hamlets,E09000030,12/11/2020,117,5100
Tower Hamlets,E09000030,13/11/2020,148,5248
Tower Hamlets,E09000030,14/11/2020,76,5324
Tower Hamlets,E09000030,15/11/2020,92,5416
Tower Hamlets,E09000030,16/11/2020,139,5555
Tower Hamlets,E09000030,17/11/2020,119,5674
Tower Hamlets,E09000030,18/11/2020,117,5791
Tower Hamlets,E09000030,19/11/2020,97,5888
Tower Hamlets,E09000030,20/11/2020,108,5996
Tower Hamlets,E09000030,21/11/2020,74,6070
Tower Hamlets,E09000030,22/11/2020,54,6124
Tower Hamlets,E09000030,23/11/2020,132,6256
Tower Hamlets,E09000030,24/11/2020,89,6345
Tower Hamlets,E09000030,25/11/2020,117,6462
Tower Hamlets,E09000030,26/11/2020,97,6559
Tower Hamlets,E09000030,27/11/2020,107,6666
Tower Hamlets,E09000030,28/11/2020,57,6723
Tower Hamlets,E09000030,29/11/2020,68,6791
Tower Hamlets,E09000030,30/11/2020,122,6913
Tower Hamlets,E09000030,01/12/2020,119,7032
Tower Hamlets,E09000030,02/12/2020,108,7140
Tower Hamlets,E09000030,03/12/2020,118,7258
Tower Hamlets,E09000030,04/12/2020,145,7403
Tower Hamlets,E09000030,05/12/2020,110,7513
Tower Hamlets,E09000030,06/12/2020,116,7629
Tower Hamlets,E09000030,07/12/2020,164,7793
Tower Hamlets,E09000030,08/12/2020,172,7965
Tower Hamlets,E09000030,09/12/2020,171,8136
Tower Hamlets,E09000030,10/12/2020,244,8380
Tower Hamlets,E09000030,11/12/2020,251,8631
Tower Hamlets,E09000030,12/12/2020,224,8855
Tower Hamlets,E09000030,13/12/2020,252,9107
Tower Hamlets,E09000030,14/12/2020,370,9477
Tower Hamlets,E09000030,15/12/2020,401,9878
Tower Hamlets,E09000030,16/12/2020,443,10321
Tower Hamlets,E09000030,17/12/2020,497,10818
Tower Hamlets,E09000030,18/12/2020,488,11306
Tower Hamlets,E09000030,19/12/2020,334,11640
Tower Hamlets,E09000030,20/12/2020,372,12012
Tower Hamlets,E09000030,21/12/2020,615,12627
Tower Hamlets,E09000030,22/12/2020,601,13228
Tower Hamlets,E09000030,23/12/2020,595,13823
Tower Hamlets,E09000030,24/12/2020,302,14125
Tower Hamlets,E09000030,25/12/2020,227,14352
Tower Hamlets,E09000030,26/12/2020,467,14819
Tower Hamlets,E09000030,27/12/2020,602,15421
Tower Hamlets,E09000030,28/12/2020,467,15888
Tower Hamlets,E09000030,29/12/2020,823,16711
Tower Hamlets,E09000030,30/12/2020,863,17574
Tower Hamlets,E09000030,31/12/2020,513,18087
Tower Hamlets,E09000030,01/01/2021,322,18409
Tower Hamlets,E09000030,02/01/2021,548,18957
Tower Hamlets,E09000030,03/01/2021,551,19508
Tower Hamlets,E09000030,04/01/2021,726,20234
Tower Hamlets,E09000030,05/01/2021,613,20847
Tower Hamlets,E09000030,06/01/2021,564,21411
Tower Hamlets,E09000030,07/01/2021,450,21861
Tower Hamlets,E09000030,08/01/2021,420,22281
Tower Hamlets,E09000030,09/01/2021,377,22658
Tower Hamlets,E09000030,10/01/2021,289,22947
Tower Hamlets,E09000030,11/01/2021,494,23441
Tower Hamlets,E09000030,12/01/2021,385,23826
Tower Hamlets,E09000030,13/01/2021,334,24160
Tower Hamlets,E09000030,14/01/2021,312,24472
Tower Hamlets,E09000030,15/01/2021,331,24803
Tower Hamlets,E09000030,16/01/2021,205,25008
Tower Hamlets,E09000030,17/01/2021,181,25189
Tower Hamlets,E09000030,18/01/2021,261,25450
Tower Hamlets,E09000030,19/01/2021,238,25688
Tower Hamlets,E09000030,20/01/2021,226,25914
Tower Hamlets,E09000030,21/01/2021,182,26096
Tower Hamlets,E09000030,22/01/2021,195,26291
Tower Hamlets,E09000030,23/01/2021,117,26408
Tower Hamlets,E09000030,24/01/2021,105,26513
Tower Hamlets,E09000030,25/01/2021,127,26640
Tower Hamlets,E09000030,26/01/2021,112,26752
Tower Hamlets,E09000030,27/01/2021,85,26837
Tower Hamlets,E09000030,28/01/2021,107,26944
Tower Hamlets,E09000030,29/01/2021,90,27034
Tower Hamlets,E09000030,30/01/2021,84,27118
Tower Hamlets,E09000030,31/01/2021,46,27164
Tower Hamlets,E09000030,01/02/2021,96,27260
Tower Hamlets,E09000030,02/02/2021,53,27313
Tower Hamlets,E09000030,03/02/2021,54,27367
Tower Hamlets,E09000030,04/02/2021,46,27413
Tower Hamlets,E09000030,05/02/2021,59,27472
Tower Hamlets,E09000030,06/02/2021,17,27489
Tower Hamlets,E09000030,07/02/2021,5,27494
Waltham Forest,E09000031,31/01/2020,0,0
Waltham Forest,E09000031,01/02/2020,0,0
Waltham Forest,E09000031,02/02/2020,0,0
Waltham Forest,E09000031,03/02/2020,0,0
Waltham Forest,E09000031,04/02/2020,0,0
Waltham Forest,E09000031,05/02/2020,0,0
Waltham Forest,E09000031,06/02/2020,0,0
Waltham Forest,E09000031,07/02/2020,0,0
Waltham Forest,E09000031,08/02/2020,0,0
Waltham Forest,E09000031,09/02/2020,0,0
Waltham Forest,E09000031,10/02/2020,0,0
Waltham Forest,E09000031,11/02/2020,0,0
Waltham Forest,E09000031,12/02/2020,0,0
Waltham Forest,E09000031,13/02/2020,0,0
Waltham Forest,E09000031,14/02/2020,0,0
Waltham Forest,E09000031,15/02/2020,0,0
Waltham Forest,E09000031,16/02/2020,0,0
Waltham Forest,E09000031,17/02/2020,0,0
Waltham Forest,E09000031,18/02/2020,0,0
Waltham Forest,E09000031,19/02/2020,0,0
Waltham Forest,E09000031,20/02/2020,0,0
Waltham Forest,E09000031,21/02/2020,0,0
Waltham Forest,E09000031,22/02/2020,0,0
Waltham Forest,E09000031,23/02/2020,0,0
Waltham Forest,E09000031,24/02/2020,0,0
Waltham Forest,E09000031,25/02/2020,0,0
Waltham Forest,E09000031,26/02/2020,0,0
Waltham Forest,E09000031,27/02/2020,0,0
Waltham Forest,E09000031,28/02/2020,0,0
Waltham Forest,E09000031,29/02/2020,0,0
Waltham Forest,E09000031,01/03/2020,0,0
Waltham Forest,E09000031,02/03/2020,0,0
Waltham Forest,E09000031,03/03/2020,0,0
Waltham Forest,E09000031,04/03/2020,0,0
Waltham Forest,E09000031,05/03/2020,1,1
Waltham Forest,E09000031,06/03/2020,1,2
Waltham Forest,E09000031,07/03/2020,0,2
Waltham Forest,E09000031,08/03/2020,0,2
Waltham Forest,E09000031,09/03/2020,1,3
Waltham Forest,E09000031,10/03/2020,0,3
Waltham Forest,E09000031,11/03/2020,2,5
Waltham Forest,E09000031,12/03/2020,1,6
Waltham Forest,E09000031,13/03/2020,2,8
Waltham Forest,E09000031,14/03/2020,3,11
Waltham Forest,E09000031,15/03/2020,4,15
Waltham Forest,E09000031,16/03/2020,2,17
Waltham Forest,E09000031,17/03/2020,5,22
Waltham Forest,E09000031,18/03/2020,12,34
Waltham Forest,E09000031,19/03/2020,9,43
Waltham Forest,E09000031,20/03/2020,13,56
Waltham Forest,E09000031,21/03/2020,12,68
Waltham Forest,E09000031,22/03/2020,3,71
Waltham Forest,E09000031,23/03/2020,21,92
Waltham Forest,E09000031,24/03/2020,11,103
Waltham Forest,E09000031,25/03/2020,24,127
Waltham Forest,E09000031,26/03/2020,34,161
Waltham Forest,E09000031,27/03/2020,27,188
Waltham Forest,E09000031,28/03/2020,21,209
Waltham Forest,E09000031,29/03/2020,24,233
Waltham Forest,E09000031,30/03/2020,24,257
Waltham Forest,E09000031,31/03/2020,39,296
Waltham Forest,E09000031,01/04/2020,25,321
Waltham Forest,E09000031,02/04/2020,27,348
Waltham Forest,E09000031,03/04/2020,31,379
Waltham Forest,E09000031,04/04/2020,23,402
Waltham Forest,E09000031,05/04/2020,27,429
Waltham Forest,E09000031,06/04/2020,26,455
Waltham Forest,E09000031,07/04/2020,22,477
Waltham Forest,E09000031,08/04/2020,23,500
Waltham Forest,E09000031,09/04/2020,24,524
Waltham Forest,E09000031,10/04/2020,24,548
Waltham Forest,E09000031,11/04/2020,16,564
Waltham Forest,E09000031,12/04/2020,22,586
Waltham Forest,E09000031,13/04/2020,20,606
Waltham Forest,E09000031,14/04/2020,23,629
Waltham Forest,E09000031,15/04/2020,30,659
Waltham Forest,E09000031,16/04/2020,13,672
Waltham Forest,E09000031,17/04/2020,11,683
Waltham Forest,E09000031,18/04/2020,15,698
Waltham Forest,E09000031,19/04/2020,19,717
Waltham Forest,E09000031,20/04/2020,15,732
Waltham Forest,E09000031,21/04/2020,8,740
Waltham Forest,E09000031,22/04/2020,9,749
Waltham Forest,E09000031,23/04/2020,14,763
Waltham Forest,E09000031,24/04/2020,15,778
Waltham Forest,E09000031,25/04/2020,9,787
Waltham Forest,E09000031,26/04/2020,12,799
Waltham Forest,E09000031,27/04/2020,13,812
Waltham Forest,E09000031,28/04/2020,3,815
Waltham Forest,E09000031,29/04/2020,7,822
Waltham Forest,E09000031,30/04/2020,10,832
Waltham Forest,E09000031,01/05/2020,12,844
Waltham Forest,E09000031,02/05/2020,4,848
Waltham Forest,E09000031,03/05/2020,6,854
Waltham Forest,E09000031,04/05/2020,10,864
Waltham Forest,E09000031,05/05/2020,8,872
Waltham Forest,E09000031,06/05/2020,10,882
Waltham Forest,E09000031,07/05/2020,10,892
Waltham Forest,E09000031,08/05/2020,5,897
Waltham Forest,E09000031,09/05/2020,7,904
Waltham Forest,E09000031,10/05/2020,2,906
Waltham Forest,E09000031,11/05/2020,3,909
Waltham Forest,E09000031,12/05/2020,2,911
Waltham Forest,E09000031,13/05/2020,6,917
Waltham Forest,E09000031,14/05/2020,2,919
Waltham Forest,E09000031,15/05/2020,1,920
Waltham Forest,E09000031,16/05/2020,2,922
Waltham Forest,E09000031,17/05/2020,4,926
Waltham Forest,E09000031,18/05/2020,2,928
Waltham Forest,E09000031,19/05/2020,8,936
Waltham Forest,E09000031,20/05/2020,1,937
Waltham Forest,E09000031,21/05/2020,3,940
Waltham Forest,E09000031,22/05/2020,2,942
Waltham Forest,E09000031,23/05/2020,1,943
Waltham Forest,E09000031,24/05/2020,1,944
Waltham Forest,E09000031,25/05/2020,2,946
Waltham Forest,E09000031,26/05/2020,1,947
Waltham Forest,E09000031,27/05/2020,0,947
Waltham Forest,E09000031,28/05/2020,2,949
Waltham Forest,E09000031,29/05/2020,2,951
Waltham Forest,E09000031,30/05/2020,1,952
Waltham Forest,E09000031,31/05/2020,2,954
Waltham Forest,E09000031,01/06/2020,0,954
Waltham Forest,E09000031,02/06/2020,2,956
Waltham Forest,E09000031,03/06/2020,0,956
Waltham Forest,E09000031,04/06/2020,2,958
Waltham Forest,E09000031,05/06/2020,1,959
Waltham Forest,E09000031,06/06/2020,2,961
Waltham Forest,E09000031,07/06/2020,2,963
Waltham Forest,E09000031,08/06/2020,5,968
Waltham Forest,E09000031,09/06/2020,1,969
Waltham Forest,E09000031,10/06/2020,0,969
Waltham Forest,E09000031,11/06/2020,4,973
Waltham Forest,E09000031,12/06/2020,0,973
Waltham Forest,E09000031,13/06/2020,0,973
Waltham Forest,E09000031,14/06/2020,1,974
Waltham Forest,E09000031,15/06/2020,2,976
Waltham Forest,E09000031,16/06/2020,5,981
Waltham Forest,E09000031,17/06/2020,2,983
Waltham Forest,E09000031,18/06/2020,1,984
Waltham Forest,E09000031,19/06/2020,3,987
Waltham Forest,E09000031,20/06/2020,1,988
Waltham Forest,E09000031,21/06/2020,1,989
Waltham Forest,E09000031,22/06/2020,2,991
Waltham Forest,E09000031,23/06/2020,2,993
Waltham Forest,E09000031,24/06/2020,0,993
Waltham Forest,E09000031,25/06/2020,1,994
Waltham Forest,E09000031,26/06/2020,5,999
Waltham Forest,E09000031,27/06/2020,1,1000
Waltham Forest,E09000031,28/06/2020,2,1002
Waltham Forest,E09000031,29/06/2020,8,1010
Waltham Forest,E09000031,30/06/2020,0,1010
Waltham Forest,E09000031,01/07/2020,1,1011
Waltham Forest,E09000031,02/07/2020,0,1011
Waltham Forest,E09000031,03/07/2020,1,1012
Waltham Forest,E09000031,04/07/2020,2,1014
Waltham Forest,E09000031,05/07/2020,0,1014
Waltham Forest,E09000031,06/07/2020,1,1015
Waltham Forest,E09000031,07/07/2020,1,1016
Waltham Forest,E09000031,08/07/2020,3,1019
Waltham Forest,E09000031,09/07/2020,2,1021
Waltham Forest,E09000031,10/07/2020,0,1021
Waltham Forest,E09000031,11/07/2020,2,1023
Waltham Forest,E09000031,12/07/2020,0,1023
Waltham Forest,E09000031,13/07/2020,3,1026
Waltham Forest,E09000031,14/07/2020,4,1030
Waltham Forest,E09000031,15/07/2020,4,1034
Waltham Forest,E09000031,16/07/2020,3,1037
Waltham Forest,E09000031,17/07/2020,1,1038
Waltham Forest,E09000031,18/07/2020,0,1038
Waltham Forest,E09000031,19/07/2020,2,1040
Waltham Forest,E09000031,20/07/2020,2,1042
Waltham Forest,E09000031,21/07/2020,2,1044
Waltham Forest,E09000031,22/07/2020,0,1044
Waltham Forest,E09000031,23/07/2020,2,1046
Waltham Forest,E09000031,24/07/2020,1,1047
Waltham Forest,E09000031,25/07/2020,2,1049
Waltham Forest,E09000031,26/07/2020,1,1050
Waltham Forest,E09000031,27/07/2020,1,1051
Waltham Forest,E09000031,28/07/2020,2,1053
Waltham Forest,E09000031,29/07/2020,0,1053
Waltham Forest,E09000031,30/07/2020,2,1055
Waltham Forest,E09000031,31/07/2020,1,1056
Waltham Forest,E09000031,01/08/2020,1,1057
Waltham Forest,E09000031,02/08/2020,1,1058
Waltham Forest,E09000031,03/08/2020,4,1062
Waltham Forest,E09000031,04/08/2020,3,1065
Waltham Forest,E09000031,05/08/2020,4,1069
Waltham Forest,E09000031,06/08/2020,6,1075
Waltham Forest,E09000031,07/08/2020,2,1077
Waltham Forest,E09000031,08/08/2020,0,1077
Waltham Forest,E09000031,09/08/2020,0,1077
Waltham Forest,E09000031,10/08/2020,8,1085
Waltham Forest,E09000031,11/08/2020,11,1096
Waltham Forest,E09000031,12/08/2020,5,1101
Waltham Forest,E09000031,13/08/2020,4,1105
Waltham Forest,E09000031,14/08/2020,6,1111
Waltham Forest,E09000031,15/08/2020,2,1113
Waltham Forest,E09000031,16/08/2020,3,1116
Waltham Forest,E09000031,17/08/2020,8,1124
Waltham Forest,E09000031,18/08/2020,8,1132
Waltham Forest,E09000031,19/08/2020,0,1132
Waltham Forest,E09000031,20/08/2020,3,1135
Waltham Forest,E09000031,21/08/2020,5,1140
Waltham Forest,E09000031,22/08/2020,3,1143
Waltham Forest,E09000031,23/08/2020,1,1144
Waltham Forest,E09000031,24/08/2020,6,1150
Waltham Forest,E09000031,25/08/2020,4,1154
Waltham Forest,E09000031,26/08/2020,8,1162
Waltham Forest,E09000031,27/08/2020,11,1173
Waltham Forest,E09000031,28/08/2020,9,1182
Waltham Forest,E09000031,29/08/2020,0,1182
Waltham Forest,E09000031,30/08/2020,5,1187
Waltham Forest,E09000031,31/08/2020,5,1192
Waltham Forest,E09000031,01/09/2020,7,1199
Waltham Forest,E09000031,02/09/2020,7,1206
Waltham Forest,E09000031,03/09/2020,16,1222
Waltham Forest,E09000031,04/09/2020,5,1227
Waltham Forest,E09000031,05/09/2020,8,1235
Waltham Forest,E09000031,06/09/2020,1,1236
Waltham Forest,E09000031,07/09/2020,9,1245
Waltham Forest,E09000031,08/09/2020,7,1252
Waltham Forest,E09000031,09/09/2020,11,1263
Waltham Forest,E09000031,10/09/2020,14,1277
Waltham Forest,E09000031,11/09/2020,15,1292
Waltham Forest,E09000031,12/09/2020,16,1308
Waltham Forest,E09000031,13/09/2020,3,1311
Waltham Forest,E09000031,14/09/2020,5,1316
Waltham Forest,E09000031,15/09/2020,13,1329
Waltham Forest,E09000031,16/09/2020,17,1346
Waltham Forest,E09000031,17/09/2020,12,1358
Waltham Forest,E09000031,18/09/2020,12,1370
Waltham Forest,E09000031,19/09/2020,12,1382
Waltham Forest,E09000031,20/09/2020,18,1400
Waltham Forest,E09000031,21/09/2020,18,1418
Waltham Forest,E09000031,22/09/2020,19,1437
Waltham Forest,E09000031,23/09/2020,21,1458
Waltham Forest,E09000031,24/09/2020,16,1474
Waltham Forest,E09000031,25/09/2020,16,1490
Waltham Forest,E09000031,26/09/2020,15,1505
Waltham Forest,E09000031,27/09/2020,16,1521
Waltham Forest,E09000031,28/09/2020,26,1547
Waltham Forest,E09000031,29/09/2020,19,1566
Waltham Forest,E09000031,30/09/2020,39,1605
Waltham Forest,E09000031,01/10/2020,32,1637
Waltham Forest,E09000031,02/10/2020,39,1676
Waltham Forest,E09000031,03/10/2020,31,1707
Waltham Forest,E09000031,04/10/2020,33,1740
Waltham Forest,E09000031,05/10/2020,39,1779
Waltham Forest,E09000031,06/10/2020,40,1819
Waltham Forest,E09000031,07/10/2020,33,1852
Waltham Forest,E09000031,08/10/2020,44,1896
Waltham Forest,E09000031,09/10/2020,40,1936
Waltham Forest,E09000031,10/10/2020,26,1962
Waltham Forest,E09000031,11/10/2020,27,1989
Waltham Forest,E09000031,12/10/2020,51,2040
Waltham Forest,E09000031,13/10/2020,34,2074
Waltham Forest,E09000031,14/10/2020,40,2114
Waltham Forest,E09000031,15/10/2020,40,2154
Waltham Forest,E09000031,16/10/2020,46,2200
Waltham Forest,E09000031,17/10/2020,24,2224
Waltham Forest,E09000031,18/10/2020,38,2262
Waltham Forest,E09000031,19/10/2020,75,2337
Waltham Forest,E09000031,20/10/2020,58,2395
Waltham Forest,E09000031,21/10/2020,68,2463
Waltham Forest,E09000031,22/10/2020,46,2509
Waltham Forest,E09000031,23/10/2020,78,2587
Waltham Forest,E09000031,24/10/2020,51,2638
Waltham Forest,E09000031,25/10/2020,34,2672
Waltham Forest,E09000031,26/10/2020,89,2761
Waltham Forest,E09000031,27/10/2020,65,2826
Waltham Forest,E09000031,28/10/2020,65,2891
Waltham Forest,E09000031,29/10/2020,73,2964
Waltham Forest,E09000031,30/10/2020,78,3042
Waltham Forest,E09000031,31/10/2020,51,3093
Waltham Forest,E09000031,01/11/2020,33,3126
Waltham Forest,E09000031,02/11/2020,93,3219
Waltham Forest,E09000031,03/11/2020,61,3280
Waltham Forest,E09000031,04/11/2020,67,3347
Waltham Forest,E09000031,05/11/2020,70,3417
Waltham Forest,E09000031,06/11/2020,58,3475
Waltham Forest,E09000031,07/11/2020,60,3535
Waltham Forest,E09000031,08/11/2020,75,3610
Waltham Forest,E09000031,09/11/2020,138,3748
Waltham Forest,E09000031,10/11/2020,97,3845
Waltham Forest,E09000031,11/11/2020,95,3940
Waltham Forest,E09000031,12/11/2020,110,4050
Waltham Forest,E09000031,13/11/2020,68,4118
Waltham Forest,E09000031,14/11/2020,62,4180
Waltham Forest,E09000031,15/11/2020,55,4235
Waltham Forest,E09000031,16/11/2020,112,4347
Waltham Forest,E09000031,17/11/2020,83,4430
Waltham Forest,E09000031,18/11/2020,87,4517
Waltham Forest,E09000031,19/11/2020,67,4584
Waltham Forest,E09000031,20/11/2020,107,4691
Waltham Forest,E09000031,21/11/2020,78,4769
Waltham Forest,E09000031,22/11/2020,65,4834
Waltham Forest,E09000031,23/11/2020,98,4932
Waltham Forest,E09000031,24/11/2020,87,5019
Waltham Forest,E09000031,25/11/2020,90,5109
Waltham Forest,E09000031,26/11/2020,68,5177
Waltham Forest,E09000031,27/11/2020,99,5276
Waltham Forest,E09000031,28/11/2020,68,5344
Waltham Forest,E09000031,29/11/2020,84,5428
Waltham Forest,E09000031,30/11/2020,123,5551
Waltham Forest,E09000031,01/12/2020,138,5689
Waltham Forest,E09000031,02/12/2020,138,5827
Waltham Forest,E09000031,03/12/2020,115,5942
Waltham Forest,E09000031,04/12/2020,163,6105
Waltham Forest,E09000031,05/12/2020,131,6236
Waltham Forest,E09000031,06/12/2020,106,6342
Waltham Forest,E09000031,07/12/2020,194,6536
Waltham Forest,E09000031,08/12/2020,172,6708
Waltham Forest,E09000031,09/12/2020,196,6904
Waltham Forest,E09000031,10/12/2020,178,7082
Waltham Forest,E09000031,11/12/2020,224,7306
Waltham Forest,E09000031,12/12/2020,203,7509
Waltham Forest,E09000031,13/12/2020,238,7747
Waltham Forest,E09000031,14/12/2020,355,8102
Waltham Forest,E09000031,15/12/2020,378,8480
Waltham Forest,E09000031,16/12/2020,361,8841
Waltham Forest,E09000031,17/12/2020,410,9251
Waltham Forest,E09000031,18/12/2020,431,9682
Waltham Forest,E09000031,19/12/2020,350,10032
Waltham Forest,E09000031,20/12/2020,346,10378
Waltham Forest,E09000031,21/12/2020,426,10804
Waltham Forest,E09000031,22/12/2020,429,11233
Waltham Forest,E09000031,23/12/2020,415,11648
Waltham Forest,E09000031,24/12/2020,337,11985
Waltham Forest,E09000031,25/12/2020,120,12105
Waltham Forest,E09000031,26/12/2020,437,12542
Waltham Forest,E09000031,27/12/2020,449,12991
Waltham Forest,E09000031,28/12/2020,374,13365
Waltham Forest,E09000031,29/12/2020,679,14044
Waltham Forest,E09000031,30/12/2020,572,14616
Waltham Forest,E09000031,31/12/2020,393,15009
Waltham Forest,E09000031,01/01/2021,250,15259
